focus_group_subtype,focus_group_subtype_id,doc_no_within_subtype,question_id,question_text,parent_num,parent_answer,emotion
gaming_group,1,4,5,"	I'd like to hear from you a little bit about what was your kids' exposure or experience with gaming before the pandemic? Did you have concerns before the pandemic? Were there benefits before the pandemic? And how has that changed? And what are your concerns, or do you see benefits with gaming? Parent 4, you want to lead us off, because...",4,"Sure. Sure. Yeah. Well, for Parent 4, Child 2, of course, as I said, the seven-year-old, she just wasn't allowed to do it, so it didn't change. And right now, I don't think she really has the time or facilities to get involved in it, because I won't let her when I'm around, and then in school, people are monitoring. So, it's not an issue for her.
	For Parent 4, Child 1, she had started doing that, playing the games and all, but it was just because she didn't have full access to a computer all the time, except just when she was doing homework. It was just, ""Here's your time. Now your time's over. Now you're done."" I didn't really mind. I would have preferred it was something other than computer game, but if that's what she wanted to do, I didn't really have an issue with that. 
	But it's just that, now, it just seems like it's always available. And even, sometimes with certain restrictions, she could find a way around it. Instead of using Safari, which was restricted by the computer, she found a way to use Chrome, and I had to work around that. I called Apple and spent hours on the phone to try to figure out how to block that too. And so, it became a real struggle. 
	I think we've got it under control, but it just does seem that it's just much more focus on the screen. For us, I don't think it's so much that gaming has taken over, because I do have restrictions, but it's just the focus on the computer. And certainly in the time she has, she would go to that. And it's definitely become a social aspect at this point.
	It's like, ""Oh, can I have a come over?"" And then they want to sit and play computer games together. So, ""Dude, you just spent all day on the computer, you could have done that at a come over? She's finally in front of you and you're going to sit in front of the computer together?"" It's just crazy to me. So...",anxious
gaming_group,1,4,5,"	I'd like to hear from you a little bit about what was your kids' exposure or experience with gaming before the pandemic? Did you have concerns before the pandemic? Were there benefits before the pandemic? And how has that changed? And what are your concerns, or do you see benefits with gaming? Parent 4, you want to lead us off, because...",4,"No. No. She's focused so much on just making friends with people she knows in the game. And she's mentioned a couple other people, but I have always made it real... We've been very strong for the fact that, ""I don't want you be with people you don't know."" And as far as I know, she's been respectful of that. Maybe she doesn't let me know, but I think that she's pretty respectful of that. And it's, for her, it's more fun if there are people she already knows. She already has a relationship with them, so that makes it more interpersonal, somehow.",serenity
gaming_group,1,4,5,"	I'd like to hear from you a little bit about what was your kids' exposure or experience with gaming before the pandemic? Did you have concerns before the pandemic? Were there benefits before the pandemic? And how has that changed? And what are your concerns, or do you see benefits with gaming? Parent 4, you want to lead us off, because...",5,"It took me a minute to remember before. Well, I mean, one reason is, one of the things I study, and I'm teaching a class on video games now, it's complicated in my house because I am a video gamer. And I knew that, going, before I had kids, that this would be part of our lives. It doesn't mean that they can play whenever and whatever they want. 
	My kids played some games before the pandemic. I had a lot of control though, because they were not, at that point, technologically able to turn on or unlock any real game by themselves, completely by themselves. They could ask for it and I could give it to them or not. I think that they did have more TV access, typical stuff, but not so much with video games, but they did play. I liked that, but then again, I was curating the game, so I was comfortable with that.
	Now, it is, I think I'm still maintaining better control over games than just YouTube access. For me, YouTube is the thing that is everywhere and you can't block it out well enough. Also, it's just, an eight year old shouldn't be watching, 20 year olds, to eight hours a day, just, even if they're not swearing, or something. It's just things that he's learning, that he shouldn't be learning yet. 
	But he does come home, and that's what all he wants. He wants to play Minecraft, Minecraft, Minecraft. It's not a bad game, but he doesn't have any control. I can't set an hour long limit for him that he would respect. Like I said, I do set limits, but I have to be active in a way that's hard when I'm working full-time, and not getting... We're not out of the house enough, still, I guess, to make it easier, because he can't think of anything else to do. That's the real problem.
	If I take it away, I have to take it away for like a whole weekend and he'll start remembering, ""Oh yeah, I can think of, we can come up with these other games."" But as soon as they get a day of playing games, like I sleep in and they manage to turn it on, then it's just moping and, ""I can't play. I can't think of anything. I'm bored."" I guess it's a skill that they're going to have to learn though. The ability to respect limits, but also recognize, make choices.
	""I have this much gaming time, and I'm going to actively choose what I want to play."" He'll do something like, ""But I didn't get to do this thing I wanted to do."" I was like, ""Well, you should have done it before your time right now."" I don't know when an eight year old with ADHD is really going to develop that. I definitely had to give in for a while, when they were home all the time. I had to give into it just to get my work done. And that's what I didn't like about the pandemic stuff.",disgust
gaming_group,1,4,5,"	I'd like to hear from you a little bit about what was your kids' exposure or experience with gaming before the pandemic? Did you have concerns before the pandemic? Were there benefits before the pandemic? And how has that changed? And what are your concerns, or do you see benefits with gaming? Parent 4, you want to lead us off, because...",2,"Yeah, definitely. I mean, we weren't seeing anyone also, right? This was the only way they could communicate with their friends. I mean, they had each other, but then that was always going to be okay for a little bit, but then they get in fights, and they need their space. Yeah, I'm trying to have the house quiet so I can be on a call, and that would be the only thing I could do for them to not bother me while I'm trying to work.",serenity
gaming_group,1,4,5,"	I'd like to hear from you a little bit about what was your kids' exposure or experience with gaming before the pandemic? Did you have concerns before the pandemic? Were there benefits before the pandemic? And how has that changed? And what are your concerns, or do you see benefits with gaming? Parent 4, you want to lead us off, because...",2,"Right. Yeah. Now, yeah, it's just snowballed into this... I didn't have an iPad for them. It would be like, ""Okay, you can borrow my phone here and there, to play the game."" But then it became like, ""Oh my God, I got to keep them busy when school wasn't keeping them busy."" Because they just had to do it on their own, and they're too young to really... I was the teacher, and working, and trying to do my job and keep them happy. And not enough time and energy for all of that to work.",anxious
gaming_group,1,4,5,"	I'd like to hear from you a little bit about what was your kids' exposure or experience with gaming before the pandemic? Did you have concerns before the pandemic? Were there benefits before the pandemic? And how has that changed? And what are your concerns, or do you see benefits with gaming? Parent 4, you want to lead us off, because...",3,"One of my main concerns is, as mentioned before, by many of us, kids having access to games and being able to talk to people in the game, I don't know who these people are. They may not be who they say they are. And I've tried to talk to my kids about stranger danger and online safety. 
	But again, when they feel like they've connected with someone, it's hard for them to not... They could give away certain information without meaning to, or realizing to. And so, then they open themselves up and, potentially, the family up for whatever dangs there are. 
	I remember I have to constantly remind them, like, ""If someone's asking you how old you are, if you're a boy or a girl, it doesn't matter. You joke around with them, you don't have to be rude. You could say, 'I'm a dog, and I'm seven in dog years, or something.' Like, 'Well, I'm 40 in dog years.' Make it a joke. Say, 'I'm an alien. I'm a monster.' So they think that you're just goofing around.'''""
	I want them to understand that people may not what they are, but they have this image in their head, of who they're playing with. And it's hard, because we're talking about seven year olds and 60 year olds playing in the same platform. They're all different frames of mind, and different psychological stability, you know? So, I have that concern.
	It's been hard for me to explain it to the younger one. The older one seems to get it, but even so, there's still issues. That's been the biggest thing for me with the games. Aside all the horrible things, in terms of addiction, isolation, ignoring me when I ask for something, and having tantrums when I take it away, but the safety. And understanding that you have to keep in mind that you don't know who's on the other end. ",anxious
gaming_group,1,4,6,"Right. I guess last question... I feel like I know the answer to this, based on some of the things you said. And so, thinking about the changes that have happened in gaming use, is there anything with gaming that you would like to see continue as we return back to school? What do you hope for about gaming, as we go back?",3,"I mean, there's also positive things. Granted, I hate the darn thing. It's driving me mad. And yes, they are in it way too much. But it forced my son to start doing math, because when he's in Minecraft and he has to calculate his resources, even though he says he hates math, somehow, he's able to quickly pick up on how many more resources he needs, what he has, and how much of it he needs. It just becomes second nature to him.
	And I tried to explain to him before, when he said, ""I hate math. It's useless."" I said, ""But you use math in Minecraft."" He says, ""No, but that doesn't count, because that's fun."" You know? It has its positive aspect. Also, my husband is a gamer, and this gives them an opportunity to bond, and they can play the games together. Also, on the days when they can see their friends, they could play the games together among us. When they do a private game and they'll do it together, that's fine.
	If there could be some way to ensure that we're not having such different range of ages play, and we could ensure, in some way, the safety of them playing on, and maybe have more control in limitations, in terms of how much time they can spend on there, I don't mind it. Because, like I said, it has some uses. It forced him to read, also, because he has to read the instructions, you know? Whereas before, he would just walk away. It does, but if it's uncontrolled, unmonitored, it's just free for all, and definitely, yeah. That's my five cents out there.",joy
gaming_group,1,4,6,"Right. I guess last question... I feel like I know the answer to this, based on some of the things you said. And so, thinking about the changes that have happened in gaming use, is there anything with gaming that you would like to see continue as we return back to school? What do you hope for about gaming, as we go back?",5,"One positive was... And it was among us again. Just, I don't know why that one game, but my kids have a same-age cousin, who, they've always lived on opposite sides of the country. So they've met her a few times, but they've actually formed a closer relationship with her than they ever did before. 
	Because my brother and I were just more motivated, because they weren't each seeing their separate friends, so we connected them on the phone so they could talk and play this game together at the same time. But yeah, that was in a private room with, with, I'm trying to keep an eye on who else is joining. And these games, if all on the developers' side, they absolutely could make it safer.
	First of all, as long as it's definitely not made with kids in mind, and YouTube made YouTube Kids, but you can't block out... I don't know. Maybe there needs to be more pressure. I just feel like YouTube shouldn't be something that you can't say, ""Look, I don't want it on this computer."" You can't block it, because if you block it on Safari, you can get to it through-",serenity
gaming_group,1,4,6,"Right. I guess last question... I feel like I know the answer to this, based on some of the things you said. And so, thinking about the changes that have happened in gaming use, is there anything with gaming that you would like to see continue as we return back to school? What do you hope for about gaming, as we go back?",1,"I think it'll be a hard road to introduce balance into his life on, and after times, whatever the hell that is. Because, to pry him away from the screen, when that's been his lifeblood over more than a year, it's going to be very hard to get him biking, and hanging out with friends, and whatever. I think it's going to be hard.
	Just because they do talk over games with his specific friends, it's going to be step-by-step and two steps backwards, several times. I mean, you really have to gird yourself for... When you want to just burst free into this other thing, it doesn't work that way. Usually, you got to keep these incremental little things. That's frustrating. ",anxious
social_group,4,1,1,"how was technology used for educational purposes for your kids before the pandemic, how did that change during the pandemic, and what were your concerns before and during, or what were the benefits before and during? So does anyone want to start us off? ",3,"Yes. So for me, they were a very big distraction before the pandemic, and it's a far worse distraction now to the point that I feel, and I've shared this with other parents, that kids can easily switch from one screen to the other and they're easily distracted. And unless you're there behind them, they can be on Instagram and whatnot all day basically. And because they hear the teacher speak, they know when to switch back. So I think the distraction was always there but they were not distracted in class so to speak, unless they were allowed to use their phones, which they don't, unless they cheat but it's been not good. I think the distraction has been detrimental to their learning this whole year. So yes, it's a great resource, they can learn anything, they can find anything. But if they don't have the maturity to say no, I'm not going to be browsing the internet while I'm supposed to be in class, it's useless to have them ... Just not good",disgust
social_group,4,1,1,"how was technology used for educational purposes for your kids before the pandemic, how did that change during the pandemic, and what were your concerns before and during, or what were the benefits before and during? So does anyone want to start us off? ",4,"Okay, great. So I have three children. Two go to charter schools and one is in Catholic high school. And I think a big part of how each of them have responded to the technology aspect has a lot to do with the structure of the school. So my son who's in Monsignor Farrell who, he is the one who completed the Healthy Brain Network assessment, his school makes you stay on video, in uniform, they take attendance every class, they continue to watch you and see what you're doing and comment the same way they would as if you were in school. So if you are dosing off, if you're not looking at the camera, if it looks like you're looking down in your lap, they'll say something to you to address it.

My other two who are in charter schools, you might as well teaching to a bowl of jello because they are 100% having conversations on every social media platform, playing Roblox, planning the rest of their day. So I agree but I do think so my experience has been a mixed one, but I think that there is way for technology to be helpful when you have to as long as you have",serenity
social_group,4,1,1,"how was technology used for educational purposes for your kids before the pandemic, how did that change during the pandemic, and what were your concerns before and during, or what were the benefits before and during? So does anyone want to start us off? ",1,"Yeah, most definitely because she's distracted a lot. Every 15 minutes, you have to keep, Parent 1, Child 1 continue, keep it moving, what are you doing? All day long. So with me, it's constant oversight. I feel like she's losing out because she's not getting the same interaction that she had when she was in school, she's not getting the services that",anxious
social_group,4,1,1,"how was technology used for educational purposes for your kids before the pandemic, how did that change during the pandemic, and what were your concerns before and during, or what were the benefits before and during? So does anyone want to start us off? ",2,"My son's IEP, he has ADHD as well and on his IEP, he's got constant prompts. I can't prompt him every 15 minutes when he's distracted, I have a job. This remote thing does not work",anxious
social_group,4,1,1,"how was technology used for educational purposes for your kids before the pandemic, how did that change during the pandemic, and what were your concerns before and during, or what were the benefits before and during? So does anyone want to start us off? ",1,"They're not reaching their full potential. And my daughter. My daughter is very athletic, and not doing the sports is affecting her immensely",anxious
social_group,4,1,1,"how was technology used for educational purposes for your kids before the pandemic, how did that change during the pandemic, and what were your concerns before and during, or what were the benefits before and during? So does anyone want to start us off? ",2,"The sports coming back has been a tremendous help because I mean now at least my boys see that if they don't participate more at school and focus more, then the sports don't happen. I use it as leverage, thank, god. Because god knows we can't use the computer as leverage. They need it for work and then they go on side track and go on their stuff. Yeah, they can't prompt the kid on the Zoom meet or the Google Classroom because if they prompt him then they're calling out on the kid and then that's like now they're picking on them so that's a problem, too",serenity
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",1,"Every time my daughter has a term paper or something to do, I mean in my mind, it's like cheating just googling stuff. I like the way I went to school, I had to actually read a book, I actually had to do research. So I find that frustrating, I don't think that, that's really mentally helping her to get to the next level when it's just googling everything and then now, these kids know how to get to websites and get a term paper written for them. It's a lot of cheating going on. It's a lot of cheating, that's another one. But all these tests, there's a lot of room for kids. There is a lot of room",disgust
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",1,"But now, like I said, now that she's home, she's doing shortcuts. And then I see her, ask her what's the meaning of a word, she'll google it really quickly on her phone, really quickly. It's like they're not getting the full aspect, they're just trying to get it over with",disgust
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",3,"I would like to also see things go back to not before but to the way we used to do things. We used to pick up a book and a notebook. [crosstalk 00:27:12] We used to underline things and then jot down notes and read. And all this technology, all they need ... My son is all day, Alexa this, Alexa that. There you go. [crosstalk 00:27:31] Now Alexa's talking. Alexa stop",disgust
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",4,"So I think that for as much as we're used to pen, paper, reading a book, having to really read and learn things and memorize things, I don't think that we're going to be, our world is going to require our children to ever go backwards. So one of the things one of the schools that my kids go to on day one, he shared with us that because the world is the way it is and technology is at our fingertips, they were not going to require that our children memorize anything that they could Google or look up quickly, that they were going to place the value on how do we get them to really understand what the meaning of those things are.

So you can Google that Christopher Columbus sailed in 1492 which we had to painstakingly remember. But now, they're going to have you really think about why did he do that, what was the significance of it. So I do feel that there's something to be said for the fact that they can navigate the internet the way that they do, it does put more onus on us as parents to really make sure that they're on the appropriate sites. But I'm okay with a lot of this technology a long as the teachers are eliciting from them an understanding of what it is that they're looking up and writing down and not just that they're doing it blindly",serenity
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",3,"I wanted to add something. [crosstalk 00:30:14] I think my son has told me that certain websites are blocked from schools laptops and computers. So while they're there and they are supposed to be using the computer for schoolwork, they have that restriction that they can't go on Facebook or Instagram so something that here they can do, so they can't do that in school so there was certain some sort of restriction in school which I don't restrict the computer here",anxious
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",1,"The thing is, as far as technology advancing, that's understood but in the real world, when you take an exam or you take any type of certifications, you can't Google at the test site so you didn't memorize anything, googling at that point is completely useless. So some things you have to absorb and some things you have to learn. When I'm in my job, my supervisor asks me for certain things, I can't just Google right there, I have to have the knowledge",anxious
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",3,"Yes, my son is starting 11th grade this year in September. This is the year when they start to discuss college, when they fill out their forms, and they visit colleges. I don't see him or us ready in any way to do this at all. I mean I'm not looking forward to September. I don't even think that they are prepared with the knowledge because they need to take their exams and all of that. It's going to be awful, I'm not very confident about what they have learned this year and last year",anxious
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",2,"I know when my boys went back full time, I had trouble with my older one crying, can I stay home, I don't want to go back to school. So I mean, it was a lot but I wouldn't keep him home because I just knew it was just the fact that you've been home for so long and he just didn't want to go in",anxious
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",2,"Maybe the first two weeks, I was still getting please can I stay home, please don't make me go to school, nobody's there, there's only 10 of us. I don't care if you're the only one, you go and have a great day. See you later",anxious
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",2,"There was a lot of resistance. I mean there was a little bit from the 10-year-old, but once he got to school, he was fine and he never, he once or twice, they're up early at 6:30 so it's an early day for them but once he got in, he was fine. The older one, just like it was easier to stay home and not do your work and you're being held accountable at school, whereas at home, I can only hold you accountable when the emails come in that you're missing all the work. Or that evening at 11:00 when I'm actually able to check it for you and scream like a maniac, you're missing all this work, you didn't do anything today. But you sat behind a computer and basically I guess you're on games or other things. I mean like I said, working parents really got hit hard with this",serenity
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I can relate because she's a girl. She's looking at social media, taking cute pictures, how cute she is, that's all she does",anxious
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I would say during the pandemic, it started out as an outlet, an entertainment, a way to escape somewhat but now, it's just like a hardcore addiction. She does not let that phone go for one second, not even for the bathroom, I've never seen such dependence on that phone which I call the antichrist because I myself limit my time on the computer. I just find it horrible because now it's just more part of her life and it's too much and I can't stop it, she's older now.

But it's really bad because I think she's not even socializing. It's just constantly on the phone, but my daughter focuses on that a lot because of her other issues that she has with socializing so she does it more so on the phone. But I find it very negatively impacting her socialization skills, her academic skills, her verbal skills. Just not communicating because now they text and they're doing all the slang and they're not really communicating like they used to. So I just think it's been negatively impacting on her. And all the fights in our house is because of the iPhone. I hate it, I hate it and there's not much I can do about it because she's already older",disgust
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I can only text her, that's the only way. She's downstairs and we only text, that's the only way to communicate. It's no communication. But I consider it for her like her heart, this is like a liver to her. It's always attached to her. And I think it's a sad situation of what we're getting our kids into and I take responsibility, yes, I do, but because my daughter has special needs, she's sharing a pad as well, she wears a couple of implants so focusing, texting, that's how it started with the main communication because that's her whole context of communicating more so. But now, it's a sad world what we're going to with these [inaudible 00:39:36]. I'm sorry, it's just a sad reality and I hate it",anxious
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I'm not even on social media. No one believes me. I am not. I just shop a little bit, I swear to you. I make sure I said no, it's a beautiful day, it's sunny outside, I think it's negative for me to be on the phone. It just makes no sense. All my friends do not want to talk to me because they do not believe I'm not on Facebook, I'm not on TikTok. I got to go to the park to walk my dog, get some air, go shopping. The phone, I hate it. It's bad",serenity
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",3,"My son is a boy so there's definitely more gaming. Yes, there was a lot of gaming before the pandemic and there was a lot more to the point that we found him in bed in the middle of the night with a laptop or with a phone playing with friends. So we had to remove all devices for several months, they had to be removed. Only a little laptop for school use. The gaming, it's been a huge distraction and the source of a lot of conflict and had to be physically, literally removed. It was a huge distraction",disgust
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",3,"It was but it got worse because we would go to sleep and because he didn't have to wake up at 6:30 in the morning anymore. All he needed to do was wake up 10 minutes before school starts, so he could spend more time playing. And we weren't really noticing that this was happening, that he was awake in the middle of the night with friends playing. We didn't realize so before, he needed some rest, he would be sleepy from waking up at 6:30 in the morning. But during the pandemic, there was no waking up early. 8:00 is not early so he could spend all night at the computer, playing video games and then go to school. So it had to be removed for several months in order to help him sleep and focus and it was the source of a lot of conflict. But it was removed and now it's better because it had to be removed, it was the only way",anxious
social_group,4,1,5,"So now that we're going back to more in-person activities, any thoughts or aspects of social media or gaming that you would like to see stay or any aspects that definitely should go? And I know people have shared this a little bit but any last thoughts",1,"I'm in Jersey so we're still basically in lockdown because two kids had COVID and they locked down again, just when things started to open up. So we're still basically locked down on most activities, so I'm still on standby waiting for that. But we're going to parks, we're going outside, we're in the yard, we're doing other things trying to stay focused until sports and stuff open back up",serenity
social_group,4,3,1,"I like to do this exercise just thinking about your children's use of technology during the pandemic. Can you write down three good qualities, three bad qualities and circle the most important of each? And then, we'll just shared the most important ones. ",1,"All right, so for my 16 year old, before the pandemic, we had a set sleeping schedule. His grades were good, but there was a set sleeping schedule. During the pandemic and after the pandemic, that basically was interrupted and I was trying to over compensate for the amount of time being in the house and the lack of socialization with his friends, so the sleeping time was interrupted and it has continued. At this point, basically he goes to sleep whenever he's really tired. 
	One thing, that was one of the negative things that I, negative changes that we're going through since the pandemic. I would say he became more introverted than before. One of the positive things has been his grades. Even though there hasn't been a lot of interaction or he still remains at school from home, so home schooling. The grades have actually improved. He's a high honors, though we did have the option to go back last week, five days a week. I chose to keep it the way it is to finish the year only because he has improved his grades and I want him to end the year with the grades that he has now. 
	Overall, the sleeping is like he's sleeping less, the grades are higher. There's less time spent with the friends but they do interact every day over text or over the games. And more online time. But overall, it's okay",serenity
social_group,4,3,1,"I like to do this exercise just thinking about your children's use of technology during the pandemic. Can you write down three good qualities, three bad qualities and circle the most important of each? And then, we'll just shared the most important ones. ",3,"Okay, so my positive was, no, my negatives were bedtime issues, sneakiness, of course, with of the iPad, like he would just be in certain areas and just trying to control the games that he's on and if he's meeting strangers. Those took a lot of, a little the work with me to manage that. But the positive is he started reading more and to help me with him not meeting strangers, my daughter started playing Roblox with him, so that was a plus. That kind of would help me to understand what game he's playing and so forth.
	And it helped me to see what was his struggles in school, because right before the pandemic, he was having these issues and so it's through him being home and seeing how he worked with the computer is how I was able to finally learn how he learns and what he likes. Because he tends to keep things to himself. That was the positive. That's it",serenity
gaming_group,1,2,1,"But in terms of technology use for school, how did your child or children use technology for school purposes before the pandemic?",3,"Hi. My name is Parent 3. I showed up a little late, sorry everyone. So I have two sons, ages 7 and 10. They had very little interaction with electronics before the pandemic and now this is all... I mean, I'm sitting across from my child who's supposed to be doing math work, and he's on Friday Night Funkin' or whatever it is. I don't know what it is, Roblox, whatever. I just see him over there jamming, and that's not math. He's not jamming to math. But this is what I deal with daily. I think they felt they were on vacation. This whole time they've just been on a never-ending vacation and [crosstalk 00:16:04]",disgust
gaming_group,1,2,1,"But in terms of technology use for school, how did your child or children use technology for school purposes before the pandemic?",2,"I mean, I feel like my kids are watching a lot of inappropriate YouTube stuff too, stuff that I definitely don't really want them exposed to that much, and I just am working and they know that they're over there on YouTube. And it's just one video, and then it brings up 50 other videos that you can click on. I feel like they just get progressively worse. I mean, sometimes I'll overhear it and I'll be like, ""Change that.""",disgust
gaming_group,1,2,2,"In terms of returning to in-person school, have your children started to return to school yet?",2,"Also, with the Chromebook, I feel like I don't really like the Chromebooks. I wish we had done a real laptop because I've heard you can put a lot more restrictions on them. So one of our Chromebooks died, I don't know, it just won't take a charge, and Parent 2, Child 1's is on its way out, so I think I'm going to switch her over to a laptop where I can put in a lot more restrictions. ",anxious
gaming_group,1,2,3,How has the return been in terms of their technology use?,3,"So I have one at home still with me, and the other one, the older one, I sent back to school. He has autism and ADHD. The one that's here has ADHD. So he is getting speech and OT and all of that, and it was better to just send him back. As soon as they opened up, I was like, ""Okay, you got to go back."" Well, actually I waited a little while because the numbers had gone back up for a little while and so I was concerned but there were only two other kids in his classroom, so I said let's do it. He needs the structure and there's just... Like you said, Moderator 2, I have work meetings, I mean I'm answering emails through the night practically, so I just felt like it was just better for him to be in school. But he uses an iPad for school, they use the iPad in school, which I don't love but he loves it, and then when he comes home, he wants to play on the iPad. So it's like iPad, 24/7. So it's a lot.",disgust
gaming_group,1,2,3,How has the return been in terms of their technology use?,2,"Yeah, we are back. So I didn't mention I had two other kids, I guess I should, so we've sort of taken an approach that we had the ability... Because my parents live in Connecticut, so I moved the middle child, the first-grader, Parent 2, Child 2, to a school in Connecticut. They're full-time. It is amazing. If they do close, which is very rarely, they do live synchronous learning so I don't have to be their teacher, I don't have to step away from my work day. The teacher actually answers questions. My little guy's two, so he is in pretend school/daycare. ",joy
gaming_group,1,2,4,"In terms of challenges in returning to school, what do you expect in the future your children will struggle with in terms of being back in the classroom full-time?",3,"I know for me, my biggest concern is I've seen his ADHD spike, I guess, since he's been home. Maybe it's always been there, it's just that I have my eye on it now. He's in front of me so I could really tell that it's escalating or whatever, and I'm just really nervous that when he goes back into the classroom they won't be able to control him or they won't be able to teach him. I just think he's going to be out of hand. He's going to be off schedule. Just not used to being regimented in any way, and I think it's a ... I'm nervous about him going back, I'll put it like that.",anxious
gaming_group,1,2,4,"In terms of challenges in returning to school, what do you expect in the future your children will struggle with in terms of being back in the classroom full-time?",2,"But to also play on that, I agree, I have a lot of the same concerns. But I also anticipate there being so many kids like that that it's just a disaster in that classroom. I feel like so many kids are going to be such hot messes with various issues, maybe ADHD, maybe they're super behind in writing now or [crosstalk 00:25:52] issues and they're struggling. I mean, I feel like so many kids have regressed and the social anxiety and there's just so many things. I just feel like how can the teachers... And that's one of the reason I'm trying to take this show over to private for my one with all the issues, is because they're so small, and those kids have been in full-time [inaudible 00:26:13] my kid that's a problem kid. But I mean, how can these teachers deal with this? Especially some of the schools that are really big with only one teacher that don't even have TAs and that sort of help. My kid's always been in an ICT classroom with two teachers, but in general those classes have been very big. There are still usually at least 27 kids and half of them have an IEP, and I would imagine that if my kid with her IEP is struggling, she's probably not the only one. So I would think that it's going to be a bit of a disaster. Maybe I'm wrong. Maybe that's just the pessimist in me. ",anxious
gaming_group,1,2,5,"I wanted to ask a couple of other questions in terms of gaming and your children because a lot of you have mentioned Roblox, which is something that my kids play as well, how did your children's use of gaming... What was it like before the pandemic?",4,"I'm sorry, I joined late, I do have an answer to this if you'd like it. My name's Parent 4. My daughter's name is Parent 4, Child 1. She was not a player of video games. We had a pandemic birthday last year, we're coming on the same... It's the same time from last year, but we were desperate to save the day and try to make some happiness out of something terrible and we bought her a Nintendo Switch, which has been great and terrible at the exact same time. She has been able to foster really good relationships with friends that she already knew and deepen those relationships. ",serenity
gaming_group,1,2,5,"I wanted to ask a couple of other questions in terms of gaming and your children because a lot of you have mentioned Roblox, which is something that my kids play as well, how did your children's use of gaming... What was it like before the pandemic?",2,"I mean, I have said before we really didn't do games before the pandemic, but sort of a good and bad thing. I mean, now that she's obsessed and addicted, and we've started cognitive behavioral therapy for her, we're about three weeks in, but guess what we're using to bribe her behavior, that she can earn? It's Roblox. I'm basically feeding the addiction to get the behavior change I want but it is a... Right now, we started small with some of the behavioral changes. But next week, or even really starting tomorrow, we're going to a little bigger with the iPad restriction, which we hadn't incorporated yet. He wanted to do a couple weeks of just go small before we go big, but it's still using Roblox as basically a bribery tool/reward on the cognitive behavioral reward chart. So I feel like as much as I'm hating it, I'm also feeding it.",anxious
gaming_group,1,2,5,"I wanted to ask a couple of other questions in terms of gaming and your children because a lot of you have mentioned Roblox, which is something that my kids play as well, how did your children's use of gaming... What was it like before the pandemic?",1,"So my son was [inaudible 00:30:38] before the pandemic started [inaudible 00:30:38] and I always had a problem with it. Personally, I wasn't a gamer and so I didn't get it and [inaudible 00:30:50]. But I guess sort of in the pandemic, [inaudible 00:30:59] video game addiction webinar that I listened to, and it was really helpful because it just sort of laid [inaudible 00:31:11] there re positives and there are negatives, and you should worry if it gets to the point where they're not eating, [inaudible 00:31:19] interested in other things. And I think the interest in other things was [inaudible 00:31:24]. ",anxious
